datetime,NDVI,EVI,NDWI,NDMI,B2,B3,B4,B8,B11
2016-08-25,0.3148458764228518,1.1952031998314565,-0.3409014834720148,0.0062057195952128,1464.2633451957297,1751.0960854092527,1861.9572953736651,3564.334519572954,3534.2419928825625
2016-08-25,0.3081083910845656,1.1680797340338256,-0.3405274248943258,0.0025147281494782,1456.255977496484,1734.8673230192217,1874.0876699484293,3533.9362400375057,3539.206282231599
2016-08-25,0.3495439335373751,1.3631458979139548,-0.3653847296393004,0.0271046156093286,1428.5826020337097,1715.086780888703,1782.9746482797048,3698.125017411896,3513.0707619445607
2016-08-28,0.3204104953810897,1.2878125721501112,-0.3397161504790755,0.0147990487767102,1416.3795925874836,1680.2743116082886,1760.271544246437,3409.9641956884334,3327.344411141349
2016-08-28,0.2463275783863467,0.6664947296974886,-0.2905282919620945,-0.0802047627153148,1439.085201277141,1693.6141515677657,1869.8091000473528,3108.499340106724,3661.0001318125046
2016-08-28,0.3158153928268112,1.2108232795674088,-0.3443899312252241,-0.0176417620728543,1396.5915384848065,1652.0183680067137,1765.922928293783,3391.119680830952,3526.5928987627976
2016-08-28,0.2626750175833236,0.9966966985949648,-0.2993849815979128,-0.0388408419350969,1524.5629372310468,1810.5634893763904,1968.9682453165087,3362.154365364345,3658.3847820442993
2016-08-28,0.2977552631303926,1.1275914154627882,-0.3319726474425724,0.00010587302087348964,1415.7823976756165,1691.7016346166345,1837.374743729484,3376.859801103805,3409.692627302653
2016-08-28,0.2906675467657515,1.1138965223858188,-0.3260796569689668,-0.0088730522563194,1440.7792561983472,1714.0421487603303,1865.4750413223144,3377.5920661157024,3472.963140495868
2016-08-28,0.2871524439853657,1.06262353584214,-0.326843337616903,-0.0039522937963261,1418.1990385100871,1699.826881826322,1870.0166463627704,3355.27359122032,3422.034513958704
2016-08-28,0.2696283801461078,0.9563452298623156,-0.3132182509499279,-0.0348107652461413,1550.976597501576,1861.7269197078665,2066.183928182868,3586.9306991458047,3888.089177216249
2016-08-28,0.2942518779834905,1.0133408189998383,-0.332399901777578,-0.0165061182289965,1522.3898431160396,1854.567296579536,2028.6689822214569,3703.919430988269,3854.967559692134
2016-08-28,0.3325605711784206,1.3463735364853269,-0.3569467525011399,0.0041826612709344,1457.557137882165,1726.3245982572685,1836.6343102912065,3640.5424667534494,3668.509124294889
2016-09-10,0.2792353164671904,1.118512695830392,-0.3139168692911241,-0.0201973855376514,1532.7104238656912,1811.676280380688,1967.4493735642168,3470.688126998835,3651.857859886875
2016-09-10,0.2755749112074833,1.14307705453611,-0.3000413661610668,-0.0307120879026435,1525.8635272666388,1797.5640771976657,1912.090800549668,3390.748821595364,3656.819387128587
2016-09-10,0.3188369642235721,1.4573724754771555,-0.3349948827856827,-0.0149162150061555,1469.4499102918428,1715.6310676863077,1789.1944906452263,3441.33892431604,3597.522410229915
2016-09-10,0.2966739847161668,1.277072892867248,-0.3239957462190035,-0.0162403630746769,1421.2445672650558,1667.6748590010388,1781.7538734864,3277.023597400868,3427.709211739
2016-09-10,0.2666416425220296,1.1020467911881515,-0.2899872029024832,-0.0479557036833972,1556.1874380165289,1830.1719834710743,1939.9804132231404,3373.8573553719007,3764.540991735537
2016-09-10,0.2923291801753125,1.1827981105014491,-0.3126442883591176,-0.0549075009717793,1556.3485158639091,1857.139839198568,1948.621288218211,3547.639540314722,3978.5670201376615
2016-09-10,0.2675746809865157,1.1884203065520804,-0.2931553289231995,-0.0609374781976319,1570.8512733309071,1826.7117761866664,1940.558948397952,3376.160249261718,3847.668911719079
2016-09-17,0.3034527734626875,1.2290202640271282,-0.332040049150957,-0.0157618660944775,1613.737921292657,1903.8362958843848,2039.2842578921463,3799.197132685216,3955.4582973800434
2016-09-17,0.2764392420149332,1.0144505767537253,-0.3171272443098354,-0.0430919202493945,1593.2052632528817,1896.874548812474,2091.623270447819,3685.504421637751,4076.0436809683088
2016-09-17,0.2901029005181024,1.1569257763448704,-0.3231738389951205,-0.0131596683774365,1512.7825950484864,1791.760543667179,1943.01263444765,3541.0820290822444,3689.91809982082
2016-09-17,0.2713958303186559,0.9144332566903852,-0.3226747275056963,-0.0379331258067838,1518.5447187891343,1840.8847035444023,2073.4455708607848,3603.770890047372,3934.153664180328
2016-09-17,0.2919779861162807,1.0908668828536034,-0.3308780148069231,-0.0095219197625516,1449.4339566804658,1733.4002430468963,1902.7287672643545,3454.968462890861,3566.6065319727672
2016-09-17,0.2991816419554875,1.147994541116379,-0.3335045132446811,-0.0071543863692373,1462.1967849403782,1741.09915830814,1890.8342924554845,3488.7366323026326,3578.554580754412
2016-09-23,0.2793069505492235,1.3508901295758688,-0.3004125914356592,-0.0178292859274806,1468.8761226982065,1732.0068610170308,1835.30048006064,3337.5660699998216,3516.228397271233
2016-09-30,0.2820834480537448,0.9903843590979372,-0.328739985520044,-0.0041416952367466,1564.7132616487454,1876.0821670109324,2093.889480898051,3711.4555510511386,3778.116645109812
2016-09-30,0.2704624097235948,1.1007984298355031,-0.3107361621792615,-0.020591476534196,1588.9198727370842,1901.4085362904,2095.015212543425,3670.300543020345,3868.396629712228
2016-09-30,0.2417006727390046,0.8396960373316986,-0.2907662088404721,-0.0237452310426928,1560.0244402405317,1845.9296188674516,2076.073574773616,3437.1846914576377,3653.521552443206
2016-09-30,0.252896755727152,1.1121417914334435,-0.2731936974099487,-0.0205041523816344,1560.483924306567,1837.3704818754288,1950.080977315757,3419.73565672443,3638.834587283069
2016-09-30,0.326412610091299,1.2711112579790058,-0.3529658323461184,0.0065895788955237,1500.1799606930254,1798.4257371383708,1922.8637154903597,3753.940700046059,3757.809382396026
2016-12-06,0.4213163385505891,1.6178546212787228,-0.4177451955155292,0.0912698165559467,1440.1199402657417,1786.7533608330302,1778.033935848154,4369.811419490487,3671.8241140616055
2016-12-06,0.3802102162261722,1.5051384098514702,-0.3796295919714584,0.0729211190903775,1518.3293488784293,1862.1654234539835,1866.6252071810293,4155.24338880598,3603.765435397735
2017-02-17,,,,,,,,,
2017-03-09,,,,,,,,,
2017-04-02,0.4259616071979077,1.633882356038029,-0.4232802283558717,0.1210385115099296,1359.994538232373,1675.8277060575967,1670.497020854022,4153.242303872889,3265.904170804369
2017-04-18,,,,,,,,,
2017-05-08,0.4327762042433344,1.6569606559766574,-0.4145105827908126,0.1049352031358017,1317.4493425516414,1673.4371200282926,1603.1108157510826,4049.558265051349,3288.633520351972
2017-05-08,0.3583995433085848,1.489901723990075,-0.3331477268811347,0.0980185346145017,1322.112021009525,1614.1926788107896,1533.5855729884904,3519.2789027216604,2859.0374802714286
2017-05-08,0.4414643098770042,1.8447354364820083,-0.4266303609806002,0.1367040878354269,1283.5177104135046,1572.814188218357,1521.520264778139,3914.9113817926695,3000.6679170889706
2017-05-08,0.3985527752837275,1.6014409905768796,-0.3911405460306361,0.1077424923816657,1316.9760566038258,1621.7923971836312,1603.7277402858383,3797.9025726352847,3067.6252101778464
2017-05-12,0.4108763322619103,1.7961634896635972,-0.4028020158802677,0.1089889056649077,1355.704598235021,1626.7473293079424,1600.170924291686,3837.29307942406,3095.0162563864374
2017-06-04,0.4267465920316303,1.8846772445955255,-0.4138986192424099,0.1092571344578567,1292.964653906908,1557.4725631708502,1514.4386952970483,3761.3817573413257,3049.932965685591
2017-06-04,0.3904099203088321,1.4672263123448286,-0.3950097368137636,0.0731209370174717,1314.1319972314643,1632.5771850790488,1658.5510904145513,3771.8814508099176,3280.893053160745
2017-06-04,0.4238086655683583,1.8160570225469717,-0.414832509864995,0.1241123999193636,1256.0612630213066,1512.1500240040905,1483.6412185122035,3676.227459846519,2885.195727584293
2017-06-04,0.3797955647245143,1.665273809353771,-0.3780732081515358,0.0914971762480116,1312.1881497970458,1572.0162410074531,1574.0268063856474,3537.1440034176835,2965.174272661528
2017-06-04,0.3847318583799106,1.532583042236683,-0.3774342509633355,0.0931217309943032,1303.1420742381638,1597.002167715821,1579.577835987475,3640.769587272609,3027.9099902805506
2017-06-04,0.4093231224511778,1.939134603985284,-0.3980185361585703,0.1155250283622003,1296.6293181402907,1532.92906632849,1497.7741971253795,3611.3109940813592,2885.522446234255
2017-06-04,0.3902304076623244,1.752135705731255,-0.386375133901477,0.0951354717851499,1320.855041322314,1572.202479338843,1564.3561157024794,3568.212561983471,2966.5077685950414
2017-06-04,0.3922631147709653,1.8082567267364689,-0.3882636858660427,0.1057789792562294,1322.5622736432097,1566.4989559781195,1558.4306599008123,3574.540505899464,2909.1903219146634
2017-06-04,0.4078339927404494,1.0957153061338478,-0.3966753840029796,0.1045314809262995,1286.74084240284,1532.5499204620196,1494.8722111558427,3594.2614966202195,2910.0522618175705
2017-06-04,0.3876658166694902,1.6999210594600402,-0.3850288645953393,0.0919636841230951,1318.2414049586778,1575.6170247933885,1571.750909090909,3565.3486776859504,2981.05347107438
2017-06-04,0.3978423844328524,1.8064862551740617,-0.3925326610709314,0.1050925710986371,1315.834451948739,1563.7019017002542,1549.9143894273836,3602.5315953434488,2934.8659937673306
2017-06-04,0.4104775003309223,1.821669356471024,-0.3973197795486049,0.1108991747232377,1292.95071722047,1550.1739824421386,1505.5851944750589,3602.884649328385,2889.220060215272
2017-06-11,0.3824987519990187,1.5439332300182689,-0.3847684420872031,0.0596932137602456,1281.6036033461053,1560.0775911035216,1571.7895739000876,3587.8949267435337,3170.1185630684304
2017-06-11,0.3638940639717101,1.4961545986541012,-0.3683064481082378,0.0910831513790806,1405.1694631867283,1686.0269082543794,1710.5057689343191,3667.5482989647935,3058.281625973841
2017-06-11,0.3851771148129737,1.5806663710226103,-0.3845210327858985,0.1072525777143794,1366.657926645562,1646.1277105715826,1649.5901718173286,3717.696418951108,2999.0588233548096
2017-06-17,0.3829827373056295,1.3899772449176324,-0.3854129027112979,0.058880402801996,1330.5020509011017,1675.9447681259005,1693.258310302024,3791.10713362923,3392.336149958004
2017-06-17,0.3829622688423482,1.496140866638051,-0.3843719561120022,0.0630144603081643,1364.3773640348454,1681.496174687166,1693.7781403420931,3790.602742428935,3360.202637620032
2017-06-17,0.370054838437554,1.402119701490036,-0.3697734611678209,0.0646366877964784,1329.1580991735536,1642.817438016529,1652.1685950413223,3654.589917355372,3224.23652892562
2017-06-17,0.3722310810459583,1.4065494364498154,-0.3759497251560196,0.0535497993506595,1331.9880686082377,1650.3808972284075,1671.9415464641609,3693.137501650148,3329.760301847656
2017-06-24,0.4236537972610777,1.754555375159044,-0.418511014289237,0.1133311695094101,1293.2619291841618,1565.981376239352,1552.505374607882,3824.317866732873,3078.107152423823
2017-06-24,0.3775995329220195,1.2970927444970637,-0.3952337485716645,0.0681001174989512,1324.8892830434702,1659.554958997271,1737.0861856276324,3837.953883914019,3367.6733395971946
2017-06-24,0.3850769373164048,1.4788247359230111,-0.3925776633686418,0.0845016050581312,1323.161060305,1651.0355700608957,1692.0754845800816,3834.500123996167,3255.853001778809
2017-06-24,0.3694180326456768,1.3972560020149605,-0.3763095798442646,0.0834391873034516,1307.9948888091835,1629.0000992530702,1669.4014225360622,3710.808579161513,3145.634476272359
2017-07-06,0.3287532676710151,1.403285124188698,-0.3435478963860032,0.0516710330974674,1500.211326078661,1762.5276791599692,1829.9900801406225,3620.5213419217553,3271.7738716131053
2017-07-06,0.3662428811666625,1.5048427625079457,-0.3805652924241344,0.0739114099074515,1413.5443298969071,1674.396701030928,1737.0865979381442,3746.176082474227,3246.1538144329897
2017-07-06,0.3659202957642083,1.5671497596952455,-0.3786172145236579,0.0650963690479965,1422.8710280373832,1668.7420560747664,1724.6448598130842,3705.476635514018,3271.2242990654204
2017-07-06,0.3511455406948834,1.4863802402068167,-0.3607461341989188,0.0692234095289411,1455.694036579083,1720.057874923892,1764.9588690225294,3674.111054517353,3203.349525490609
2017-07-07,0.3764167005384325,1.285541874574484,-0.3863746514819475,0.0426500282570749,1383.2616146647224,1749.274302332063,1795.772340846754,3955.8624384693294,3647.8212540051386
2017-07-09,0.3470180516824875,1.2946519987223286,-0.3683390465001724,0.0615274240714758,1433.5439628041213,1739.1279617918422,1840.49809793802,3819.6282942825055,3396.988754546507
2017-07-09,0.3383186771760427,1.5415298207149064,-0.3575280041194088,0.0629963692636428,1415.4696125625578,1657.959128381612,1745.039854802963,3555.5129080259094,3164.1723780590623
2017-07-11,0.3834715099079611,1.4833473901846002,-0.3896562183013782,0.0784729412046635,1376.647237101776,1683.930716098111,1714.8292923597403,3838.353820129688,3293.8006766281355
2017-07-11,0.3443255764691731,1.2930749837778952,-0.3654017839041554,0.0499664201217865,1384.1849037487336,1676.1621073961498,1766.3672745694023,3619.454913880446,3295.486828774063
2017-07-11,0.3565209067357281,1.3098778175944576,-0.3751313413086309,0.0578523415244201,1368.5430001809164,1671.631420665356,1752.304778259231,3692.680692107613,3308.2780946279813
2017-07-14,0.3783230108801904,1.478504293793793,-0.386548064516967,0.0874827956482524,1324.2741634881208,1594.3603953931404,1630.187935715555,3610.660655324459,3040.554583510685
2017-07-14,0.3388192768707822,1.2588215715029587,-0.365253462306922,0.0548776785152984,1354.8704132231403,1629.5604958677686,1740.00652892562,3518.386694214876,3174.982148760331
2017-07-14,0.3249067025659496,1.2482819324174503,-0.3460558644706353,0.0419594653846511,1405.2226518837092,1688.5602615489474,1777.6473911794974,3487.3580956784613,3219.512101163226
2017-07-14,0.3888702484246185,1.5406550063845053,-0.4009563419526059,0.0834931626561193,1347.91837977072,1618.6120421791372,1674.3938385121887,3788.16105058159,3246.41701820609
2017-07-14,0.3324649891360081,1.056696882065914,-0.3716867249669467,0.0360036830900559,1391.9358882880178,1731.0964961694451,1902.6557070251856,3782.913693605728,3542.8239447198443
2017-07-14,0.3291113903216469,1.0207301322709763,-0.3713010307856406,0.0452483254496784,1346.791188000219,1694.336136821475,1878.9661383187265,3708.201946425659,3417.9673306745813
2017-07-21,0.3135616596791381,1.1606430660558735,-0.3376131662470748,0.0275648307476192,1451.051695767031,1751.8114806348422,1855.8332310447372,3546.284431972156,3364.5736314823557
2017-07-21,0.3247754039740357,1.163636642920529,-0.3559922016248478,0.0300874363061198,1414.9271272114574,1712.052653748947,1845.1246840775063,3616.604465037911,3425.165543386689
2017-07-22,0.2808205031877652,1.0196531641442437,-0.323500458124311,0.0140277460698781,1392.892414396157,1665.0914511485182,1855.905156714217,3363.286740025269,3302.818028360379
2017-07-22,0.2968311671232831,0.9590050396681418,-0.3519213945465493,0.0079152500311696,1416.2092871611308,1715.6953647437497,1953.6828297122563,3581.891138766337,3554.3359832403785
2017-07-22,,,,,,,,,
2017-07-22,0.2856516611938823,0.9160353569511596,-0.3410467933386165,-0.00078149025246753,1442.5188986553326,1738.3402407398166,1979.5800669398463,3561.6108202296004,3596.230858814309
2017-07-22,0.292572566334899,1.006918827343199,-0.3375733460804179,0.0067313721875347,1440.4856419893215,1729.3339476754863,1930.8348697203048,3559.975942311734,3547.4103957961797
2017-07-22,0.2870587136027898,0.951247992095471,-0.3375340010779342,-0.0087839783287789,1489.9323898740345,1780.8552110767423,2005.7538773923504,3638.2552099097866,3726.138149310511
2017-07-22,0.2520787448515791,0.8680944155623368,-0.2877708737889273,-0.0054364883002846,1463.0915521525442,1705.4397483743016,1879.1674532380584,3298.680265640622,3378.1867796860797
2017-07-22,0.3209079893263414,1.0842228387326729,-0.3618657844458843,0.0107554104587498,1474.8790274022494,1787.894305923384,1971.4422016157991,3824.7791999639994,3769.435537340693
2017-07-22,0.3429294996518791,1.1965807829111093,-0.3700456643713931,0.016968088504089,1479.0484307156487,1800.3565559354877,1921.447935587168,3918.173002812006,3804.9156667031857
2017-07-22,0.3036020686320554,1.085825578487444,-0.3417724803258269,0.0093750780338172,1467.0942975206613,1758.1171900826446,1932.2259504132232,3655.9221487603295,3615.964876033058
2017-07-27,0.3452674765425068,1.2906408167475136,-0.3746382006223722,0.042868574379951,1396.8135810107958,1677.3149010007523,1807.2933229312373,3683.063624053946,3432.12919850066
2017-07-27,,,,,,,,,
2017-07-27,0.2914633175090244,0.9417022687087578,-0.3365674111062364,0.0017420793354006,1458.9435537190084,1789.7681818181818,1997.0813223140497,3676.0387603305785,3690.175537190082
2017-07-27,0.2960847777952587,0.8641288295632005,-0.3553892668208064,0.0181421413655286,1397.8441298784385,1747.6143034229044,2009.2916066858604,3676.911701588824,3572.369328481552
2017-07-27,0.2431826997026936,0.9072471020634348,-0.2883642878737306,-0.0127162063739211,1424.6231953377896,1716.0103099676303,1932.408122225544,3319.284999855352,3449.8793077400305
2017-07-27,0.3076010646335427,0.9420027948817744,-0.3560328837629462,0.0029962297565543,1465.927837810399,1822.6829350724784,2042.736001273445,3846.319545502771,3847.814927514824
2017-07-27,0.3305747303205322,1.0359934942715754,-0.3664486152645808,0.0074163468635907,1458.074536441725,1820.8850267842213,1982.0031176180007,3929.655278327172,3888.068057101231
2017-07-27,0.3146538782586509,1.012817436343133,-0.3587710073266462,0.0070268893871032,1484.9176709085273,1824.6592660406416,2026.2223741550563,3871.644783741465,3839.761816461365
2017-07-29,0.352919120790664,1.4521096065973147,-0.3696822410464571,0.0564634747516525,1396.6505418224615,1643.3121710981857,1714.094191420856,3575.2195159950143,3208.875242348704
2017-07-29,0.2972757882754785,1.1784175610396306,-0.3287857921447381,0.0105189926646323,1485.1712369219763,1746.7563687764105,1881.004208147158,3468.9882495778,3415.742246811502
2017-07-29,0.3208062284491362,1.170753258972652,-0.353471557405135,0.023633031405881,1376.11734289923,1625.2840949620484,1760.3068977381572,3455.5757753922862,3304.485304515044
2017-07-29,0.2974143282740022,1.172463462053053,-0.3283643767516221,0.0161688028897538,1483.173835217397,1742.8201413989975,1873.9979513689668,3456.308939748557,3361.621349089236
2017-07-29,0.3208170912727805,1.2765566353696236,-0.3560348258891589,0.0530399546314604,1434.8989290839963,1687.932019353772,1841.698730327426,3568.537376083327,3234.9503173556604
2017-07-29,0.3645182214964675,1.5154526301635445,-0.3877877011023957,0.0594521538384975,1418.6009298606143,1659.3883479166468,1763.3118334061724,3762.782156904679,3389.9049124536227
2017-07-29,0.2969146681734365,0.9776038283235988,-0.3491832522594405,0.0281818540648512,1471.603301437362,1786.301609544294,2022.764301464586,3714.524776093,3541.2350091196204
2017-07-29,0.299065089340875,0.5793269731261367,-0.345182927352727,0.0258507586668365,1522.3966978488832,1822.0579485158285,2037.9369411398804,3783.5779917365785,3618.7466599100735
2017-07-29,0.2973687319163926,0.969103412872273,-0.3511690641441941,0.0143258514846328,1515.9567490665474,1823.9207676515437,2066.200527055094,3802.2486283361154,3715.324739173762
2017-07-29,0.3576663306582494,1.6494762132612828,-0.3740710011569479,0.0712362274050104,1411.1913551035766,1629.0419969191212,1705.2218723823846,3621.485237747932,3179.534908237326
2017-08-03,0.2648040987671968,0.9596388840562916,-0.3112423814011737,-0.0482158566934031,1430.4696429418048,1691.565437056745,1879.1594159004264,3246.4617582668884,3586.4688419802046
2017-08-25,0.2826526534809371,1.24351672996314,-0.318390159650687,-0.0310617830200377,1517.4635714285714,1732.9478571428572,1882.932857142857,3358.86,3600.8957142857143
2017-08-25,0.285752014734651,1.2215245267787394,-0.3209748408007301,-0.0311692441125314,1527.267029494382,1754.61852793805,1904.8227490130585,3421.205611334649,3669.8073090646826
2017-08-29,0.2858380827258414,1.0289690614754765,-0.3248296192676901,-0.032068013407435,1513.2039068873278,1818.7241654071613,1994.5332414264112,3566.03423111218,3837.331446711905
2017-08-30,0.2741711823303044,0.9534049387539768,-0.3167242443387238,-0.048790344813569,1441.7485001209234,1688.6613580449562,1860.5030900859863,3272.7036285564154,3627.013292760272
2017-08-30,0.253100017239154,0.8050753323380272,-0.3117127921126859,-0.0566905525451053,1515.5898170420585,1815.7264089948249,2077.5565897660176,3493.817358772505,3942.9054118375975
2017-08-30,0.2655269193581733,0.9080416782001276,-0.3121699807844452,-0.0571650552689293,1483.3178335000223,1742.5964152114857,1938.5270447809064,3360.802843925529,3789.036278672421
2017-08-30,0.2443996062292417,0.7796272094379721,-0.3051667232937626,-0.0683712471260849,1513.7869996110894,1812.4397927383516,2083.0082712769504,3451.5227892381563,3975.413304744812
2017-08-30,0.2784906819817113,1.0830234071778777,-0.3171891748795055,-0.0267901383097884,1520.146770237122,1785.9190515126738,1951.874897792314,3452.092804578904,3664.8442354865088
2017-08-30,0.281017527517694,1.079984524035866,-0.3136232845094396,-0.0169908813117725,1540.5895061863064,1821.294314590434,1964.3451212754544,3485.694434142419,3619.9056470133096
2017-08-30,0.264751651707418,1.017046188750456,-0.300786892550219,-0.0266193930496423,1572.81265628578,1854.952750171743,2014.52677581864,3450.681055644608,3653.348893977559
2017-09-04,0.2886572332089125,1.1874829452983928,-0.3197071401492163,-0.0025482581006604,1606.838823571583,1865.408812160968,2005.745550756328,3618.157234986977,3650.5806016560327
2017-09-04,0.3457978242616353,1.5724465291161611,-0.3581773778294385,0.0446687782250689,1488.8121019108278,1706.9150743099788,1757.530785562633,3608.2335456475594,3305.902335456476
2017-09-05,,,,,,,,,
2017-09-05,0.312414382559444,1.164419831957205,-0.3491172092859,0.0116578074189388,1396.1893111993925,1678.6321218196997,1835.366047522385,3486.6243633171025,3450.459236727731
2017-09-05,,,,,,,,,
2017-09-05,0.258688039202752,0.8318337687982985,-0.2968307980601655,-0.0295430981295697,1511.4140667476572,1811.966843651748,1993.2646497928688,3445.8192811233207,3713.762481423584
